created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Jun 19 02:37:43 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,163,43.0,viralvideovlogs,6858,4580,,,,കേരളം
Sat Jun 19 02:37:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#China has donated 100,000 #COVID19 #vaccines  to Trinidad&amp;Tobago. Another 200,000 doses purchased by the TT gov arrived in the country yesterday. In total, China has provided over 350 million doses to the world &amp; announced to provide an initial 10 million doses to #COVAX. https://t.co/5w6YLEwzFn",0.0,0.375,en,340,60.0,Caesar85857147,0,1,,,,
Sat Jun 19 02:37:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,1005,320.0,db5277,1827,5000,,,,
Sat Jun 19 02:38:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The increase in #COVID19 cases throughout several countries in southern #Africa is particularly worrying. Some experts fear that coronavirus will return to hit the region hard during the winter months.

https://t.co/CV4iNwMRm6",-0.03125000000000001,0.21875,en,6,6.0,aniltrigunayat,4404,5004,,,,भारत
Sat Jun 19 02:38:10 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@AstraZeneca #COVID19 #vaccine also remains authorised for all populations in the #EuropeanUnion. https://t.co/dUrrezvA1z,0.0,0.0,en,4,2.0,EUPasifika,11601,1161,False,"['Fiji', 'FijiNews', 'TeamFiji', 'FijianGovernment']",,"Suva, Fiji Islands"
Sat Jun 19 02:38:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,72,28.0,Tooba_Sd,26225,1475,,"['UrgentAction', 'Nepal', 'Covid19', 'AstraZeneca', 'AFairShot']",,
Sat Jun 19 02:38:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,mariewalsh18,5117,4463,,,,"South Coast, NSW Australia"
Sat Jun 19 02:38:37 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Former Pfizer VP and Virologist, Dr. Michael Yeadon, is one of the most credentialed medical professionals speaking out about the dangers of the #Covid19 vaccines, breaks down his “list of lies” that keeps him up at night. https://t.co/LSE8CrKdqn",0.08611111111111111,0.19722222222222224,en,1593,905.0,CarrieAtFFCa,128,426,,,,"California, USA"
Sat Jun 19 02:38:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know it, antivaccine groups redoubling efforts to scare pregnant women (and parents about their adolescent kids). The prediction is that many pregnant women (and adolescents) could contract the delta variant as it accelerates (currently &gt;13% of virus isolates)",0.29166666666666663,0.475,en,172,46.0,austintemple24,1068,4998,,[],,"North Carolina, USA"
Sat Jun 19 02:39:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,629,569.0,khairikay,261,269,False,['COVID19'],,Cyberjaya - Kulaijaya 
Sat Jun 19 02:39:10 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,1006,321.0,Slickjilly,299,1061,,,,right here
Sat Jun 19 02:40:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,1845,145.0,MargaretWatson7,781,175,,,,
Sat Jun 19 02:40:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Singapore has ""great confidence"" in the Pfizer-BioNTech and Moderna vaccines, said director of medical services Kenneth Mak https://t.co/vEUnS5tCjL #COVID19 #Singapore",0.4,0.375,en,10,7.0,Dilemmaworld,33,122,,,,
Sat Jun 19 02:40:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:40:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,freeddeplorable,965,4033,False,,,United States
Sat Jun 19 02:40:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:40:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:40:43 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,19,
Dose2 Capacity: 0,72,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,0,1.0,viralvideovlogs,6858,4580,,,,കേരളം
Sat Jun 19 02:41:06 +0000 2021,"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter Pro for Android</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,110,42.0,MJKellySmith,1113,1268,,,,"Lansing, MI"
Sat Jun 19 02:41:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,1008,322.0,ana_scmum,995,1008,,,,SC
Sat Jun 19 02:41:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,1854,146.0,DianeMariePosts,8241,2260,,,,"Calgary, Alberta"
Sat Jun 19 02:41:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,1008,323.0,bklyn_skater,245,253,,,,
Sat Jun 19 02:41:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,1857,147.0,Jill97696593,13,180,,,,
Sat Jun 19 02:41:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,Mrjc22724744,4,615,False,,,
Sat Jun 19 02:41:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,625,699.0,WastwichBarnes,1315,2236,,,,"Pennsylvania, USA"
Sat Jun 19 02:42:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,304,284.0,WastwichBarnes,1315,2236,,,,"Pennsylvania, USA"
Sat Jun 19 02:42:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",0.02727272727272727,0.4909090909090909,en,300,108.0,gwwix,41,156,,['COVID19'],,
Sat Jun 19 02:42:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,3,3.0,picassorotten,109,1380,False,,,
Sat Jun 19 02:42:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,1860,148.0,madtdunn,19,261,,,,
Sat Jun 19 02:42:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,18,10.0,sanza_sk,1059,457,,['coronavirus'],,"Midrand, South Africa"
Sat Jun 19 02:42:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:42:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:42:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:42:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:42:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:42:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:42:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:42:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:42:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:42:43 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 365,0,
Dose2 Capacity: 0,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,0,1.0,viralvideovlogs,6858,4580,,,,കേരളം
Sat Jun 19 02:42:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AstraZeneca #COVID19 #vaccine also remains authorised for all populations in the #EuropeanUnion. https://t.co/dUrrezvA1z,0.0,0.0,en,6,3.0,Petueli_Fj,370,2462,False,"['Fiji', 'FijiNews', 'TeamFiji', 'FijianGovernment']",,Fiji
Sat Jun 19 02:43:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,camaximum,294,619,,,,
Sat Jun 19 02:43:19 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,21,13.0,NorelliNancy,782,1214,False,['COVID19'],,Exactly where u don't want me
Sat Jun 19 02:44:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such, there are places where you should not work unless you are vaccinated.""

https://t.co/xiVWoCtRfP",0.14017857142857143,0.5526785714285715,en,280,62.0,StacieBOttawa,39,1862,,,,"Ottawa, Ontario"
Sat Jun 19 02:44:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The number of coronavirus-related deaths in Africa has surpassed the 136,000 mark as the continent amid fears of a worsening situation.
https://t.co/mZtZ24LHLU",0.0,0.0,en,6,6.0,Pandemic_Times,22512,653,,,,Post-Pandemic Sydney 
Sat Jun 19 02:44:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,freeddeplorable,965,4033,,,,United States
Sat Jun 19 02:44:53 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The increase in #COVID19 cases throughout several countries in southern #Africa is particularly worrying. Some experts fear that coronavirus will return to hit the region hard during the winter months.

https://t.co/CV4iNwMRm6",-0.03125000000000001,0.21875,en,7,7.0,TweetViewer3,566,3591,,,,
Sat Jun 19 02:45:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,1011,323.0,HonAmarfio,2542,1654,,,,"Greater Noida, India"
Sat Jun 19 02:45:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Former Pfizer VP and Virologist, Dr. Michael Yeadon, is one of the most credentialed medical professionals speaking out about the dangers of the #Covid19 vaccines, breaks down his “list of lies” that keeps him up at night. https://t.co/LSE8CrKdqn",0.08611111111111111,0.19722222222222224,en,1593,905.0,AwardedXnAuthor,577,3844,,,,"Toronto, Canada"
Sat Jun 19 02:45:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:45:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",And people like me who had vaccine injury and cannot get the covid19 shots and will be stuck in Ottawa and cannot travel anywhere. #Canada is moving toward fascism and tyranny. #cdnpoli #Onpoli,0.0,0.0,en,2,2.0,KetoMattMan,390,566,,['VaccinePassport'],,Earth
Sat Jun 19 02:46:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AstraZeneca #COVID19 #vaccine also remains authorised for all populations in the #EuropeanUnion. https://t.co/dUrrezvA1z,0.0,0.0,en,8,4.0,Vee_Tamani,589,585,False,"['Fiji', 'FijiNews', 'TeamFiji', 'FijianGovernment']",,Fiji Islands
Sat Jun 19 02:46:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,631,572.0,Witch_of_SoCo,413,565,False,['COVID19'],,Indigenous Borderlands of CO
Sat Jun 19 02:46:30 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,Chinh53454833,43,124,False,,,"Hà Nội, Việt Nam"
Sat Jun 19 02:46:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,631,573.0,ahmdfitriahmd,140,98,False,['COVID19'],,
Sat Jun 19 02:47:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,631,574.0,azam5091,281,356,False,['COVID19'],,Central - M'sia
Sat Jun 19 02:48:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","**BIG NEWS**: Up to 25,800 may have been killed by the COVID vaccine.  I bet that this is a lower bound on the number killed by the ""safe and effective"" vaccines. Why isn't anyone at the CDC or FDA warning the American public of the danger in the meantime??https://t.co/105gLDEAmQ",0.09999999999999999,0.2095238095238095,en,805,457.0,Louisa49287568,71,486,,,,
Sat Jun 19 02:48:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,1014,325.0,silverfemale1,487,818,,,,"McAllen, TX"
Sat Jun 19 02:49:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,73,29.0,curly_fry88,101,273,,"['UrgentAction', 'Nepal', 'Covid19', 'AstraZeneca', 'AFairShot']",,
Sat Jun 19 02:49:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,632,575.0,adahsyuhada,1151,349,False,['COVID19'],,
Sat Jun 19 02:49:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:49:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:49:44 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capacity: 0,57,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,0,1.0,viralvideovlogs,6848,4581,,,,കേരളം
Sat Jun 19 02:49:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,633,576.0,vvmikax,25,150,False,['COVID19'],,
Sat Jun 19 02:50:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,626,698.0,Hardeep_Twit,55,38,,,,"Noida, India"
Sat Jun 19 02:50:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",17) the main problem with #DeltaVariant is that the 1 dose strategy isn’t good anymore. 1 dose vaccine efficacy is likely just ~33% or so with either AstraZeneca or Pfizer. That is trouble for millions that aren’t two dose vaccinated yet.,0.16666666666666663,0.5333333333333333,en,155,83.0,ShawBatch,392,748,,"['DeltaVariant', 'B16172', 'B1351', 'COVID19']",,
Sat Jun 19 02:50:18 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,,0,,BrentLaudham,75,130,,,,
Sat Jun 19 02:50:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,1914,149.0,natloudavies,17,50,,,,
Sat Jun 19 02:50:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,0.10909090909090909,0.38181818181818183,en,180,76.0,briannanichols,3698,4853,,,,"New York, USA"
Sat Jun 19 02:50:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",-0.125,0.725,en,36,38.0,Enanananas,363,631,,,,
Sat Jun 19 02:50:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","‘It’s better to give vaccines in shorter intervals,’ says Prof k Srinath Reddy in an interview with Outlook's @bhadrakali20
@thePHFI @MoHFW_INDIA @drharshvardhan @DrHVoffice

#Vaccine #Pandemic #COVID19
https://t.co/bL584njfr9",0.5,0.5,en,8,5.0,RakeshS90403803,15,22,,,,
Sat Jun 19 02:50:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Singapore has ""great confidence"" in the Pfizer-BioNTech and Moderna vaccines, said director of medical services Kenneth Mak https://t.co/vEUnS5tCjL #COVID19 #Singapore",0.4,0.375,en,10,8.0,SikapOrangMLupa,4,300,,,,"Petaling Jaya, Malaysia"
Sat Jun 19 02:50:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","23) Regarding J&amp;J, I have no direct evidence-based position. However… it’s not technically a 2-dose vaccine. if you’re interested what some immunologists think… read thread 🧵 below… but the CDC needs to put out guidance on this soon. Very soon.",0.1,0.325,en,249,94.0,npars01,279,5002,,"['COVID19', 'DeltaVariant']",,
Sat Jun 19 02:51:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,marilyn_brickel,2017,2074,False,,,"Alpharetta, Georgia"
Sat Jun 19 02:51:36 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,111,63.0,CDCemergency,2003093,527,,,,"Atlanta, GA"
Sat Jun 19 02:52:00 +0000 2021,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,0.0,0.0,,0,,dtfeinberg,5194,257,,,,"Mountain View, CA"
Sat Jun 19 02:52:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",17) the main problem with #DeltaVariant is that the 1 dose strategy isn’t good anymore. 1 dose vaccine efficacy is likely just ~33% or so with either AstraZeneca or Pfizer. That is trouble for millions that aren’t two dose vaccinated yet.,0.16666666666666663,0.5333333333333333,en,155,84.0,SyBo82,420,2266,,"['DeltaVariant', 'B16172', 'B1351', 'COVID19']",,
Sat Jun 19 02:52:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,634,578.0,joonfluffynamu,132,209,False,['COVID19'],,
Sat Jun 19 02:52:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,ParentsUnionLA,88,191,,,,
Sat Jun 19 02:52:20 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Palestinian Authority (PA) cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial Israeli shipment showed an expiration date sooner than had been agreed, the PA health minister says.

https://t.co/SLikyMpZd7",0.0,0.0,en,14,18.0,kha_nu_biaa,514,52,,,,Peshawar
Sat Jun 19 02:52:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,634,579.0,ainGEEKY,246,81,False,['COVID19'],,
Sat Jun 19 02:52:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,627,701.0,DrElnora,7595,5118,,,,
